"eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","latitude","longitude","multiple","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","natlty1","natlty1_txt","guncertain1","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weapdetail","nkill","nwound","ishostkid","ransom"
199602140016,1996,2,14,19,"Bangladesh",6,"South Asia","Chittagong",22.35,91.81,1,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",19,"Bangladesh",0,8,"Incendiary",,".",,0,0,0,0
199602140017,1996,2,14,19,"Bangladesh",6,"South Asia","Chittagong",22.35,91.81,1,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",19,"Bangladesh",0,8,"Incendiary",,".",,0,0,0,0
199602140018,1996,2,14,19,"Bangladesh",6,"South Asia","Chittagong",22.35,91.81,1,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",19,"Bangladesh",0,8,"Incendiary",,".",,0,0,0,0
199602140019,1996,2,14,19,"Bangladesh",6,"South Asia","Chittagong",22.35,91.81,1,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",19,"Bangladesh",0,8,"Incendiary",,".",,0,0,0,0
199602140020,1996,2,14,19,"Bangladesh",6,"South Asia","Palona",,,0,0,0,2,"Armed Assault",2,"Government (General)",19,"Election-related",19,"Bangladesh",0,8,"Incendiary",,".",,0,50,0,0
199602140021,1996,2,14,19,"Bangladesh",6,"South Asia","Gopalganj",23.01,89.83,0,1,0,9,"Unknown",2,"Government (General)",21,"Government Building/Facility/Office",19,"Bangladesh",0,13,"Unknown",,".",,0,19,0,0
199602140022,1996,2,14,45,"Colombia",3,"South America","Carepa",7.76,-76.66,0,1,0,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",11,1,0,0
199602140023,1996,2,14,75,"Germany",8,"Western Europe","Wedel",53.58,9.7,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",8,"Hotel/Resort",75,"Germany",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199602150001,1996,2,15,130,"Mexico",1,"North America","Guadalajara",20.67,-103.34,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",68,"Named Civilian",130,"Mexico",0,13,"Unknown",,".",,2,0,1,0
199602150002,1996,2,15,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Nablus",32.23,35.26,0,1,0,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy",97,"Israel",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",0,0,0,0
199602150003,1996,2,15,202,"Tajikistan",7,"Central Asia","Rasht (District)",39.22,70.53,0,1,0,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers",202,"Tajikistan",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,2,0,0
199602150004,1996,2,15,603,"United Kingdom",8,"Western Europe","London",51.5,-0.13,0,0,0,3,"Bombing/Explosion",19,"Transportation",,".",216,"Great Britain",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602150005,1996,2,15,19,"Bangladesh",6,"South Asia","Chittagong",22.35,91.81,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",84,"Political Party Member/Rally",19,"Bangladesh",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,30,0,0
199602150006,1996,2,15,19,"Bangladesh",6,"South Asia","Maheshpur",23.33,88.83,0,1,0,1,"Assassination",14,"Private Citizens & Property",84,"Political Party Member/Rally",19,"Bangladesh",0,9,"Melee",23,"Knife or Other Sharp Object","Knife",1,0,0,0
199602150007,1996,2,15,19,"Bangladesh",6,"South Asia","Brahmanbaria",23.97,91.11,0,1,0,9,"Unknown",14,"Private Citizens & Property",84,"Political Party Member/Rally",,".",0,13,"Unknown",,".",,1,0,0,0
199602150008,1996,2,15,65,"Ethiopia",11,"Sub-Saharan Africa","Addis Ababa",8.98,38.77,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",65,"Ethiopia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602150009,1996,2,15,78,"Greece",8,"Western Europe","Athens",37.98,23.72,0,0,0,3,"Bombing/Explosion",7,"Government (Diplomatic)",46,"Embassy/Consulate",217,"United States",0,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)","Anti-tank grenade",0,0,0,0
199602150010,1996,2,15,83,"Guatemala",2,"Central America & Caribbean","Guatemala City",14.62,-90.53,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",9,"Farm/Ranch",83,"Guatemala",0,5,"Firearms",2,"Automatic Weapon","Automatic firearm - AK-47",0,2,0,0
199602160001,1996,2,16,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,0,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,1,0,0
199602160002,1996,2,16,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,1,"Assassination",14,"Private Citizens & Property",71,"Race/Ethnicity Identified",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602160003,1996,2,16,45,"Colombia",3,"South America","Santo Domingo",6.47,-75.16,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602160004,1996,2,16,45,"Colombia",3,"South America","Hato Nuevo",11.07,-72.76,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",5,"Industrial/Textiles/Factory",217,"United States",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199602160005,1996,2,16,45,"Colombia",3,"South America","Puerto Berrio district",6.49,-74.4,0,1,0,3,"Bombing/Explosion",21,"Utilities",108,"Oil",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602160006,1996,2,16,69,"France",8,"Western Europe","Ajaccio",41.92,8.74,0,1,0,1,"Assassination",17,"Terrorists/Non-State Militia",93,"Terrorist",69,"France",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,0,0,0
199602160007,1996,2,16,60,"Egypt",10,"Middle East & North Africa","Badari",26.99,31.42,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602160008,1996,2,16,60,"Egypt",10,"Middle East & North Africa","Badari",26.99,31.42,0,0,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,1,0,0
199602160009,1996,2,16,60,"Egypt",10,"Middle East & North Africa","Sahel Salim",27.06,31.35,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,0,0
199602170001,1996,2,17,182,"Somalia",11,"Sub-Saharan Africa","Mogadishu",2.04,45.34,0,1,0,2,"Armed Assault",15,"Religious Figures/Institutions",85,"Religious Figure",182,"Somalia",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",3,4,0,0
199602170002,1996,2,17,185,"Spain",8,"Western Europe","Logrono",42.47,-2.45,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",78,"Procession/Gathering (funeral, wedding, birthday, religious)",185,"Spain",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199602170003,1996,2,17,6,"Algeria",10,"Middle East & North Africa","Tizi Ouzou",36.72,4.05,0,1,0,1,"Assassination",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",6,"Algeria",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,0,0
199602180001,1996,2,18,145,"Nicaragua",2,"Central America & Caribbean","Wanawana",,,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",,".",145,"Nicaragua",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,1,1
199602180002,1996,2,18,186,"Sri Lanka",6,"South Asia","Thoppur",8.4,81.31,0,1,0,3,"Bombing/Explosion",3,"Police",23,"Police Patrol (including vehicles and convoys)",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",8,"Land Mine","Mine",3,1,0,0
199602180003,1996,2,18,603,"United Kingdom",8,"Western Europe","London",51.5,-0.13,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",216,"Great Britain",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",1,8,0,0
199602180004,1996,2,18,6,"Algeria",10,"Middle East & North Africa","Algiers",36.75,3.04,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",4,18,0,0
199602180005,1996,2,18,6,"Algeria",10,"Middle East & North Africa","Algiers",36.75,3.04,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",8,14,0,0
199602180006,1996,2,18,45,"Colombia",3,"South America","Unknown",6.27,-75.57,0,1,0,3,"Bombing/Explosion",21,"Utilities",108,"Oil",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602180007,1996,2,18,69,"France",8,"Western Europe","Porto-Vecchio",41.59,9.28,0,1,0,1,"Assassination",17,"Terrorists/Non-State Militia",93,"Terrorist",69,"France",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,0,0,0
199602190001,1996,2,19,110,"Lebanon",10,"Middle East & North Africa","Kafr Roummane",33.39,35.5,0,1,0,3,"Bombing/Explosion",17,"Terrorists/Non-State Militia",94,"Non-State Militia",110,"Lebanon",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Roadside bomb",1,3,0,0
199602190002,1996,2,19,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602190003,1996,2,19,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",20,"Unknown",,".",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602190004,1996,2,19,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",20,"Unknown",,".",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602190005,1996,2,19,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",20,"Unknown",,".",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602190006,1996,2,19,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",20,"Unknown",,".",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602190007,1996,2,19,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",20,"Unknown",,".",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602190008,1996,2,19,177,"Sierra Leone",11,"Sub-Saharan Africa","Moyamba District",8.16,-12.44,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",72,"Farmer",177,"Sierra Leone",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",22,5,0,0
199602190009,1996,2,19,69,"France",8,"Western Europe","Ajaccio",41.92,8.74,0,1,0,1,"Assassination",17,"Terrorists/Non-State Militia",93,"Terrorist",69,"France",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,0,0,0
199602190010,1996,2,19,60,"Egypt",10,"Middle East & North Africa","Assiut",27.18,31.18,1,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,5,0,0
199602190011,1996,2,19,60,"Egypt",10,"Middle East & North Africa","Assiut",27.18,31.18,1,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,5,0,0
199602190012,1996,2,19,99,"Ivory Coast",11,"Sub-Saharan Africa","unknown",,,0,1,0,2,"Armed Assault",1,"Business",9,"Farm/Ranch",99,"Ivory Coast",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",5,7,0,0
199602200001,1996,2,20,110,"Lebanon",10,"Middle East & North Africa","Majdal Selm",33.21,35.46,0,0,1,3,"Bombing/Explosion",20,"Unknown",,".",97,"Israel",0,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",,1,0,0,0
199602200002,1996,2,20,145,"Nicaragua",2,"Central America & Caribbean","Cua- Bocay",14.15,-85.07,0,1,0,2,"Armed Assault",12,"NGO",62,"International NGO",422,"International",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,0,0,0
199602200004,1996,2,20,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,0,0
199602200005,1996,2,20,83,"Guatemala",2,"Central America & Caribbean","Guatemala City",14.62,-90.53,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",70,"Student",83,"Guatemala",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199602210001,1996,2,21,145,"Nicaragua",2,"Central America & Caribbean","Salto de la Olla",,,0,1,0,1,"Assassination",14,"Private Citizens & Property",68,"Named Civilian",145,"Nicaragua",0,13,"Unknown",,".",,2,0,0,0
199602210002,1996,2,21,145,"Nicaragua",2,"Central America & Caribbean","Rama",12.29,-84.41,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",145,"Nicaragua",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199602210003,1996,2,21,145,"Nicaragua",2,"Central America & Caribbean","Rama",12.29,-84.41,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",145,"Nicaragua",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199602210004,1996,2,21,145,"Nicaragua",2,"Central America & Caribbean","Rama",12.29,-84.41,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",145,"Nicaragua",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199602210005,1996,2,21,145,"Nicaragua",2,"Central America & Caribbean","Rama",12.29,-84.41,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",145,"Nicaragua",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199602210006,1996,2,21,167,"Russia",9,"Eastern Europe","Grozny",43.32,45.68,0,1,0,2,"Armed Assault",21,"Utilities",108,"Oil",167,"Russia",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",,,0,0
199602210007,1996,2,21,186,"Sri Lanka",6,"South Asia","Neduntheevu",9.52,79.68,0,0,0,9,"Unknown",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",186,"Sri Lanka",0,13,"Unknown",,".",,1,3,0,0
199602210008,1996,2,21,78,"Greece",8,"Western Europe","Thessaloniki",40.64,22.94,0,1,0,3,"Bombing/Explosion",19,"Transportation",100,"Train/Train Tracks/Trolley",78,"Greece",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602220001,1996,2,22,130,"Mexico",1,"North America","Unknown",17.44,-99.55,0,1,0,1,"Assassination",14,"Private Citizens & Property",84,"Political Party Member/Rally",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",4,0,0,0
199602220002,1996,2,22,160,"Philippines",5,"Southeast Asia","Kolambugan",8.11,123.9,0,1,0,1,"Assassination",2,"Government (General)",14,"Judge/Attorney/Court",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,,0,0
199602220003,1996,2,22,167,"Russia",9,"Eastern Europe","Shelkovskaya",43.63,46.2,0,1,0,3,"Bombing/Explosion",21,"Utilities",108,"Oil",167,"Russia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",,,0,0
199602220004,1996,2,22,167,"Russia",9,"Eastern Europe","Shelkovskaya",43.51,46.33,0,1,0,9,"Unknown",21,"Utilities",108,"Oil",167,"Russia",0,13,"Unknown",,".",,,,0,0
199602220005,1996,2,22,185,"Spain",8,"Western Europe","Bilbao",43.26,-2.92,0,0,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",185,"Spain",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602220006,1996,2,22,186,"Sri Lanka",6,"South Asia","Maha Nika Wewa",8.92,80.8,0,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",186,"Sri Lanka",0,13,"Unknown",,".",,19,0,0,0
199602220007,1996,2,22,186,"Sri Lanka",6,"South Asia","Jaffna district",9.66,80.03,0,1,0,3,"Bombing/Explosion",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",8,"Land Mine","Mine",2,0,0,0
199602220008,1996,2,22,18,"Bahrain",10,"Middle East & North Africa","Karzakkan",26.11,50.48,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",3,"Bank/Commerce",18,"Bahrain",0,8,"Incendiary",18,"Arson/Fire","Arson",0,0,0,0
199602230001,1996,2,23,153,"Pakistan",6,"South Asia","Thing",30.99,73.83,0,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship",153,"Pakistan",0,6,"Explosives/Bombs/Dynamite",7,"Grenade",,2,14,0,0
199602230003,1996,2,23,19,"Bangladesh",6,"South Asia","Cox's Bazar",21.44,92.01,0,1,0,1,"Assassination",22,"Violent Political Party",109,"Party Official/Candidate/Other Personnel",19,"Bangladesh",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602230004,1996,2,23,34,"Burundi",11,"Sub-Saharan Africa","Buganda",-2.96,29.19,0,1,0,2,"Armed Assault",13,"Other",65,"Refugee Camp",34,"Burundi",0,5,"Firearms",5,"Unknown Gun Type","Firearm",16,0,0,0
199602230005,1996,2,23,98,"Italy",8,"Western Europe","Rome",41.89,12.49,0,1,0,3,"Bombing/Explosion",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost",98,"Italy",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602240001,1996,2,24,6,"Algeria",10,"Middle East & North Africa","Algiers",36.75,3.04,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Car bomb",1,4,0,0
199602240002,1996,2,24,19,"Bangladesh",6,"South Asia","Rajshahi",24.37,88.6,0,1,0,3,"Bombing/Explosion",10,"Journalists & Media",54,"Radio Journalist/Staff/Facility",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,3,0,0
199602240003,1996,2,24,19,"Bangladesh",6,"South Asia","Rajshahi",24.37,88.6,0,1,0,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,2,0,0
199602240004,1996,2,24,19,"Bangladesh",6,"South Asia","Sirajganj",24.46,89.7,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,6,0,0
199602240005,1996,2,24,19,"Bangladesh",6,"South Asia","Netrokona",24.89,90.73,0,1,0,9,"Unknown",19,"Transportation",100,"Train/Train Tracks/Trolley",19,"Bangladesh",0,13,"Unknown",,".",,0,0,0,0
199602240006,1996,2,24,60,"Egypt",10,"Middle East & North Africa","Badari",26.99,31.42,0,1,0,2,"Armed Assault",1,"Business",9,"Farm/Ranch",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",8,2,0,0
199602250001,1996,2,25,45,"Colombia",3,"South America","Unknown",6.27,-75.57,0,1,0,3,"Bombing/Explosion",21,"Utilities",108,"Oil",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199602250002,1996,2,25,92,"India",6,"South Asia","Srinagar",34.08,74.8,1,0,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",92,"India",0,6,"Explosives/Bombs/Dynamite",7,"Grenade",,0,0,0,0
199602250003,1996,2,25,92,"India",6,"South Asia","Srinagar",34.08,74.8,1,0,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",92,"India",0,6,"Explosives/Bombs/Dynamite",7,"Grenade",,0,0,0,0
199602250004,1996,2,25,92,"India",6,"South Asia","Srinagar",34.08,74.8,0,0,0,1,"Assassination",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",92,"India",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,0,0
199602250005,1996,2,25,97,"Israel",10,"Middle East & North Africa","Jerusalem",31.77,35.21,0,1,1,3,"Bombing/Explosion",19,"Transportation",99,"Bus (excluding tourists)",97,"Israel",0,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)","Bomb",26,50,0,0
199602250006,1996,2,25,97,"Israel",10,"Middle East & North Africa","Ashkelon",31.67,34.58,0,1,1,3,"Bombing/Explosion",19,"Transportation",101,"Bus Station/Stop",97,"Israel",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Bomb",2,34,0,0
199602260001,1996,2,26,168,"Rwanda",11,"Sub-Saharan Africa","Cyangugu",-2.48,28.92,0,1,0,2,"Armed Assault",12,"NGO",62,"International NGO",422,"International",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,3,0,0
199602260002,1996,2,26,168,"Rwanda",11,"Sub-Saharan Africa","Gikomero",-1.87,30.21,0,1,0,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)",168,"Rwanda",0,5,"Firearms",5,"Unknown Gun Type","Firearm",4,0,0,0
199602260003,1996,2,26,168,"Rwanda",11,"Sub-Saharan Africa","Rwamiko",-2.59,29.5,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",168,"Rwanda",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199602260004,1996,2,26,177,"Sierra Leone",11,"Sub-Saharan Africa","Free Town",8.47,-13.23,0,0,0,3,"Bombing/Explosion",2,"Government (General)",17,"Head of State",177,"Sierra Leone",0,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)","Mortar; Small caliber",0,0,0,0
199602260005,1996,2,26,186,"Sri Lanka",6,"South Asia","Etawetunuwewa",8.39,80.58,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",186,"Sri Lanka",0,13,"Unknown",,".",,0,0,1,0
199602260006,1996,2,26,186,"Sri Lanka",6,"South Asia","Trincomalee",8.59,81.2,0,1,0,3,"Bombing/Explosion",3,"Police",24,"Police Checkpoint",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
